comment_id,language,category,comment,english_translation
C000824,Tamil,Offensive,வாழ்த்துகிறோம் எந்த பூண்ட பா ரஞ்சித் வந்தாலும் எந்தக் குருமா தேவிடிய பையன் வந்தாலும் படம் வந்தே தீரும்,
C000826,Tanglish,Offensive,Padam bayankara kodurama irunthalum.. Udhaya nidhi patha sirupu tha varuthu..,
C000839,Tanglish,Hate Speech,Ithu Oru Movie Yaa Pakkum Poothu Sirappu ithu Oru Nalla Movie Yaa irukkum ingaa Pollachiilaa Palaa Pengalaa Rape And Vedio Eduthaa Naaingalam Enna Caste Nu Theriumaa Anga Pala Pengalidam Kathal Nadakam Aadi rape Panni Vedio Edutha Naigalaa Entha Caste Karanu Theriumaa ???????????? Ithaa Kelvi Anaithu Saathikarandayum Naan Kekkuran??????,
C000843,Tanglish,Hate Speech,Ithukku munnadi intha background music engeyo keturukke attha niyaabagamey varamaattenguthu ungaluku terinja sollunga,
C000844,Roman Telugu,Hate Speech,dhee chaitanyam ante tiragabadam ante idhe ammapettadu adukkutinanivvadu ante idhe,
C000846,Tanglish,Offensive,Indha theme girls use pannara makeup box la varadhudhana,
C000847,Tanglish,Offensive,Padam flap nu solravange like pannunga,
C000848,Telugu,Hate Speech,ఎంత తోక్కితే అంత లేస్తాడు మా అన్నా,
C000849,Tanglish,Hate Speech,Padicha pasanga illa Velai vanguna pasangannu sollunga padicha pasanga ethanai perukku velai irukku saarey...pavam namma pasanga degree mudichittu swiggy zomato uber eats la velai paakuranga athuku Peru velai illai...saabam intha naattoda saabam...ayokiyanunga nu therinchim thirumbath thirumba avanungalaye aala vachi ellarum sernthu thappu pannittu padicha pasanga nu one side ah thakurathu thappu...mudhalla veetu thalai ezhutha mathanum apuram thaan naadu...70% velai vaaipu kurainthu poyirukka kalakattathula intha dialogue thappu (vettiyanuku theriyuma sudukattula azhuravan kashtam),
C000850,Roman Telugu,Hate Speech,samudramlo alalunte andam maa gundello harsha saayi anna unte aanandam,
C000851,Tanglish,Hate Speech,Ninga ellam padichi erukingala illaya da sadhi Veri pudicha naingala,
C000858,Tanglish,Offensive,dei vennaigala comedian irunthutu herovaka aasapadakudathu da,
C000863,Tanglish,Hate Speech,Hit like if you are waiting to dislike mersal teaser... Thala ivlo hard work paniyum 59K dislikes,
C000868,Tanglish,Offensive,Etcha thirumavalavan. pa ranjith pondravargaluku..serupu adi dialogues..,
C000869,Tamil,Hate Speech,இந்த படம் பள்ளர்களுக்கு சரியான சாட்டை அடி...,
C000872,Tanglish,Offensive,02:02 antha rajinikanth speech 31/12/2017 aana jeyam ravi 2016 la irukaaru athu eppadi 🤔🤔,
C000874,Telugu,Hate Speech,అందరికీ అర్థమయ్యే భాషలో చాలా బాగా మాట్లాడారు సర్,
C000875,Roman Telugu,Hate Speech,mea iddari commension super anna,
C000880,Roman Telugu,Hate Speech,Pitchi pk neeku neemeede nammakam ledhu you only belive NCB,
C000887,Tanglish,Offensive,Used titan music for entire trailer...ilayaraja music podaliya?,
C000889,Roman Telugu,Hate Speech,suma gurinchi evvaru cheppanakkarledu tanante maaku chaalaa ishtam,
C000890,Tamil,Offensive,இனத்துரோகி கருணாநிதி செத்த நாள் தான்டா தமிழ்இனத்திற்கு தீப ஒளி,
C000895,Tanglish,Hate Speech,Wtf did I just watch..Gajendra/virudhagiri part II.,
C000911,Tanglish,Offensive,Vagina fanskala savunkada... Thalaivar Kodi parakura edathula Vera Evan kodida parakum,
C000912,Roman Telugu,Hate Speech,Marri nevvu am I pekavu,
C000914,Tamil,Offensive,மணிநீ எந்த படமும் இனி ஓட்ட முடியாது(உனக்கு சங்கு ஊதி பல வருடங்கள் ஆகிவிட்டது ) நீயும் உன் குடும்பமும் வீட்டில் உட்கார்ந்து பார்கவேண்டியதுதான்???????,
C000918,Roman Telugu,Hate Speech,orey puk puri mari anta moddalo cinimea endhuku tesavavu cheppu oksari?,
C000922,Roman Telugu,Hate Speech,dance loo aayanni minchalante marrow chiranjeevi ravalsinde,
C000924,Tanglish,Offensive,Aanmai illathavargal.. Isai devan engayo sonnathu... You are a living legend Sir amaithiyai irupathu unga sirapukku sirappu.,
C000926,Tanglish,Offensive,Paravala na joker avea irunthutuu poren,
C000928,Tanglish,Offensive,24k Potta pasanga vandhu paathutu poirkaanga,
C000938,Kannada,Offensive,Shetty ಓಹ್ ನೀನ್ ಗಂಡು ಡಗಾರ್ ಕೆಲಸ ಮಾಡೋದಾ? ಅದಕ್ಕೆ ಅಷ್ಟೊಂದು ಖರ್ಚು ಮಾಡೋಕೆ ದುಡ್ಡು ಸಿಗೋದು.... ಅದ್ರ ಬದಲು ಕೂಲಿ ಮಾಡಿ ತಿನ್ನೋ,
C000941,Tanglish,Offensive,Thala koda compare panna yarukum thakuthi kidaiyathu mind it,
C000944,Tanglish,Hate Speech,Yaaru da Avan idhuku Kuda dislike panrava ??? Hope simbu annana pudikaadhavanga thaan irukum,
C000947,Kannada,Offensive,vinu ಅಶ್ವತ್ಥಾಮ ಹೇಗೆ ಚಿರಂಜೀವಿಯೋ ಹಾಗೆಯೇ ಭಗವಾನ್ ಪರಶುರಾಮರು ಚಿರಂಜೀವಿನೆ ಅಲ್ವಾ... ಹೇಗಾದ್ರು ಮಾಡಿ ಅವರ ಹತ್ರ ಇರೋ ಅಸ್ತ್ರಗಳನ್ನು ಪ್ರಯೋಗಿಸಿ ಪಾಕಿಸ್ತಾನದ ಉಗ್ರಗಾಮಿಗಳನ್ನ ನಾಶ ಮಾಡೋಕ್ಕಾಗಲ್ವ...,
C000948,Tanglish,Hate Speech,Mokka make up 🤐 Waste CG,
C000950,Telugu,Hate Speech,పాల మల్లిగా బిడ్డ పెళ్లి ని పైసలతో చెసినోడు పిసిసి అధ్యక్ష పదవి కోనె పైసలు ఎక్కడవి రా,
C000956,Tanglish,Offensive,Last vara dialog thavaravera onnum edupadala. Movie ya paathutu comment pandren,
C000958,Tanglish,Hate Speech,Ippadi padam mattum thaan edukka mudiyum vera onnum pudunga mudiyathu,
C000960,Tanglish,Offensive,Semme mokka doi. ha ha ha kubeer nu sirichavan ellam kai thooku,
C000962,Roman Telugu,Hate Speech,om namo namah shree venkateswara swami yoo kaliyuga pratyaksha daivam shree tirumala srivari paadaala kuu namaskaramshree vishnu roopaaya namah sheevaya,
C000963,Roman Telugu,Hate Speech,super star krishnagaari movie undigaa ee name tho movie,
C000970,Tanglish,Offensive,Machine gun climax la ennaku pubg veri vandhuduchu,
C000971,Telugu,Hate Speech,రేయ్ నీకు నేర్పించి వాన్ని దెంగల ఫస్ట్ గుద్దా మూసుకొని స్కూల్ వెళ్ళి చదువుకో ఎర్రి పుష్పం గానీ పనులు చేయద్దు,
C000972,Roman Telugu,Hate Speech,flop ante ente bayyaneku tilusanuvvu tisava movienuvvu produce chesavanuvvu chusavane abbanuvvu chudara movie first,
C000974,Kanglish,Offensive,After 25 flops .. gentle man block buster,
C000975,Tanglish,Offensive,Beethoven music use pannum Ilayaraja aanmaiyattra seyal,
C000976,Tanglish,Offensive,Mavane kollama vita maden Sweet saptu varen Epdi semma,
C000980,Kannada,Offensive,ಪ್ರೀತಿಗೋಸ್ಕರ ಪ್ರಾಣನೆ ಬಿಡ್ತಾರೆ,
C000986,Kanglish,Hate Speech,Tik Tok tune hunkondh hoeyhu Tik Tok madhuru china avaradhu tune unri🤣🤣🤣🤣🤣,
C000987,Roman Telugu,Hate Speech,nuvvu evadi umpudugattevo andarikee telisinde,
C000990,Kanglish,Offensive,Enadru public help ago Vishayada bagge Mathadi ivaga jana thumba buddivantharagidare,
C000991,Tanglish,Offensive,Viswasam likes aa pathu payainthu vainthavainga yar yar like pothathu.....,
C000992,Kanglish,Offensive,Gentleman nodi bro,
C000993,Kanglish,Hate Speech,Rashmika haters like madi,
C000999,Roman Telugu,Hate Speech,Yendhuku navuthunav ra yadhava sachinoda,
C001002,Tamil,Offensive,"குஞ்சித், குருமா அவர்களின் ஜாதி வெறி, நாடக காதலை தோலுரித்துக் காட்டியது.... அருமை",
C001004,Telugu,Hate Speech,మీ ఇద్దరి తెలివి కలుపుతె కూడా ఆయన తెలివిలొ వెయ్యొబాగమ్ కూదలేదు. ఆయనను కామెంట్ చేసి అర్హత లేదు.,
C001005,Roman Telugu,Hate Speech,ee content loo chiranjeevi gaari voice chesunte inca bagundedi skit maatram super,
C001007,Telugu,Hate Speech,అప్పుడే అడుక్కునే స్థితి వస్తేఇంకా ముందు వుంది ముసలి పండుగ,
C001020,Tanglish,Offensive,No comments. jayalalitha Simply waste. kangana,
C001021,Tanglish,Offensive,"vanda sure ah adikanum.\r Nan padatha sonen, padatha sonen -Rajini Sir",
C001030,Tanglish,Hate Speech,Vanniyan varalaru vetta nanga ready . Enga ayya sonna,
C001034,Roman Telugu,Hate Speech,idhe anta fyaak news,
C001040,Tanglish,Offensive,semma masss......thala vera level trailer can't wait ithu mokka nu solravan kandipa briyani kootama than irukum,
C001043,Tanglish,Hate Speech,ajith aamai satti vadayans started to dislike the teaser,
C001044,Kanglish,Offensive,Bindu nu china breed may be,
C001050,Tanglish,Offensive,Mairu maari padam eduka tha laaiku #aaathoo,
C001056,Tanglish,Offensive,padam story ennava irukum? kandupudika mudilaye..yarakuvathu theriuma?,
C001057,Roman Telugu,Hate Speech,thanks inni rojulu weit chesinanduku full sang uploaded chesaaru dhanyavaadaalu bimbisara,
C001063,Tanglish,Hate Speech,#jam Ravi # producer # darictor Yella naium ipo nalla manipu gatanugala @ rajini sir fans ta ...moka,
C001069,Tamil,Offensive,மணிரத்னம் தளர்ந்துவிட்டதாகவே எனக்கு படுகிறது தன் திறமையால் நடிகர்களை நடிகைகளை புதிதாக அறிமுகப்படுத்தி தன் சினிமா கதை களத்தில் வெற்றி கண்ட மனிதனுக்கு..... இன்று இத்தனை ஹீரோக்கள் தேவைப்படுகிறது... யாருடைய ரசிகர்கள் மூலமாவது படத்தை வெற்றி பெற செய்து விட வேண்டும் என்ற முனைப்பு தெரிகிறது பாவம் மணிரத்னம்,
C001072,Roman Telugu,Hate Speech,Full Entertainment ayindhi Revanth reddy maryadaga matladina thittinatte undhi Superooo super,
C001078,Tanglish,Offensive,"Bigil vfx ku ithu parvala, nice kathi team....",
C001083,Kannada,Offensive,Parthasarathi ಡಗಾರ್ ಸೂಳೆ ನಿನ್ ತುಲ್ಲಗೆ ಬಕಾರ್ಡಿ ಬಿಯರ್ ತುರ್ಕಾ,
C001086,Kanglish,Offensive,Erbahudu please support maadi ea rakshit sitting sir genRashmikage hotte uribeku nodi,
C001092,Kanglish,Offensive,Naa innomme e movie naodalla avanajji eradu dina aytu hale hudgi nenapagi uta illa nidde illa sayotara annistide,
C001093,Tanglish,Offensive,Kola Gaandula irukken mavane odiru.. Phaah Dialogue delivery chancey illa..,
C001095,Kanglish,Offensive,Gowdaadyaru badavarige Uta sigtilla ande yallo nAa place n mobile number kalsu nNim mane hatra tane,
C001101,Kanglish,Hate Speech,DIYA a awesome film... jana barodakke idraddu prachara swalpa kammi aythu annisthide..istu olle movie ge jana baralla andre bere reason yenide..kelavu films olledildidru kaali pracharadindle hit agatthe.,
C001106,Tanglish,Offensive,Dislike potavan ellam anil fans pola,
C001116,Tanglish,Offensive,Ennada youtube 467 k le nikkudu,
C001120,Tanglish,Offensive,Trailere ivlo mokkaya iruntha padam evlo mokkaya irukkum,
C001125,Roman Telugu,Hate Speech,Siri kosam vachenappudu srihan ni chala manchodu anukunnam.,
C001135,Roman Telugu,Hate Speech,Dhanraj -- idi Edo Theda ga undi ee,
C001142,Tanglish,Hate Speech,Evlo politics movie eduthalum makkal thiruthathu.. Dmk admk ku dhan vote podum.. Mutaal makkal.... Change pananum... Vote to NTK......,
C001144,Telugu,Hate Speech,ముందుదనీచేపుతోకటలీతరువతవడీనికోటలీఅసాలుచీగూఉందధనికి,
C001145,Roman Telugu,Hate Speech,rajakeeyanayakulu kuda lanjala ey vellu party marututaru vallu illu marutaru,
C001146,Tanglish,Offensive,Moms be like..akshay kumar nalladhu dhaana senjaaru...avara poi konnuteengaley da apparasandigala🤣🤣,
C001150,Tamil,Hate Speech,இந்த படத்த வர விட கூடாது...இந்த படத்த திரையரங்கில் ஓட விட கூடாதுனு எவனாது தடை பன்னா ...Theatre la vera endha padam odunaalum screen கிழியும்,
C001151,Roman Telugu,Hate Speech,Prophet Muhammad even married his own bahu . Zainab was wife of prophet adopted son.,
C001157,Roman Telugu,Hate Speech,Nee goddha bahundhi nannu estava,
C001173,Tanglish,Offensive,"Oho 96la ilayaraja paatu vantha ippo irrukura music director ku music poda therila, ippo Inga etha o***i vachirukaru? Piano tiles ah?",
C001179,Tamil,Hate Speech,Sc mbc oc bc எல்லாம் பொய் நண்பா எல்லாம் பணம் தான்... காலம் மாறி போச்சி.... பணம் இருந்தா மதிப்பு,
